index,url,tweet_id,player_name
71166,<html><body><a href=https://twitter.com/anyuser/status/1505685866508861444>URL</a></body></html>,1505685866508861444,Riyad Mahrez
31820,<html><body><a href=https://twitter.com/anyuser/status/1115995085945155585>URL</a></body></html>,1115995085945155585,Riyad Mahrez
30622,<html><body><a href=https://twitter.com/anyuser/status/1096824804144041984>URL</a></body></html>,1096824804144041984,Riyad Mahrez
74014,<html><body><a href=https://twitter.com/anyuser/status/1524046491660152833>URL</a></body></html>,1524046491660152833,Riyad Mahrez
52912,<html><body><a href=https://twitter.com/anyuser/status/1363408115094462465>URL</a></body></html>,1363408115094462465,Riyad Mahrez
32767,<html><body><a href=https://twitter.com/anyuser/status/1128217638927314945>URL</a></body></html>,1128217638927314945,Riyad Mahrez
62747,<html><body><a href=https://twitter.com/anyuser/status/1442750253506170880>URL</a></body></html>,1442750253506170880,Riyad Mahrez
40266,<html><body><a href=https://twitter.com/anyuser/status/1210669762176540673>URL</a></body></html>,1210669762176540673,Riyad Mahrez
6904,<html><body><a href=https://twitter.com/anyuser/status/935599944173580288>URL</a></body></html>,935599944173580288,Riyad Mahrez
9197,<html><body><a href=https://twitter.com/anyuser/status/947947323300175878>URL</a></body></html>,947947323300175878,Riyad Mahrez
53209,<html><body><a href=https://twitter.com/anyuser/status/1366417579250696194>URL</a></body></html>,1366417579250696194,Riyad Mahrez
60413,<html><body><a href=https://twitter.com/anyuser/status/1419643575378141184>URL</a></body></html>,1419643575378141184,Riyad Mahrez
64275,<html><body><a href=https://twitter.com/anyuser/status/1458727034478215171>URL</a></body></html>,1458727034478215171,Riyad Mahrez
19802,<html><body><a href=https://twitter.com/anyuser/status/998639032916697089>URL</a></body></html>,998639032916697089,Riyad Mahrez
63858,<html><body><a href=https://twitter.com/anyuser/status/1453392848682954752>URL</a></body></html>,1453392848682954752,Riyad Mahrez
105482,<html><body><a href=https://twitter.com/anyuser/status/1563978508841492485>URL</a></body></html>,1563978508841492485,Robert Lewandowski
109844,<html><body><a href=https://twitter.com/anyuser/status/1576950494660263936>URL</a></body></html>,1576950494660263936,Robert Lewandowski
41297,<html><body><a href=https://twitter.com/anyuser/status/1310215796518420481>URL</a></body></html>,1310215796518420481,Robert Lewandowski
32468,<html><body><a href=https://twitter.com/anyuser/status/1262661588017954816>URL</a></body></html>,1262661588017954816,Robert Lewandowski
31576,<html><body><a href=https://twitter.com/anyuser/status/1256306532704301058>URL</a></body></html>,1256306532704301058,Robert Lewandowski
92946,<html><body><a href=https://twitter.com/anyuser/status/1534914349374099457>URL</a></body></html>,1534914349374099457,Robert Lewandowski
896,<html><body><a href=https://twitter.com/anyuser/status/907169871787696128>URL</a></body></html>,907169871787696128,Robert Lewandowski
42038,<html><body><a href=https://twitter.com/anyuser/status/1313493670264479750>URL</a></body></html>,1313493670264479750,Robert Lewandowski
94204,<html><body><a href=https://twitter.com/anyuser/status/1537291829602881537>URL</a></body></html>,1537291829602881537,Robert Lewandowski
